date,mandi,variety,modal_price
2022-02-26,Bilaspur,Common,2244
2022-02-27,Bilaspur,Common,2230
2022-02-28,Bilaspur,Common,2217
2022-03-01,Bilaspur,Common,2193
2022-03-02,Bilaspur,Common,2207
2022-03-03,Bilaspur,Common,2211
2022-03-04,Bilaspur,Common,2216
2022-03-05,Bilaspur,Common,2179
2022-03-06,Bilaspur,Common,2173
2022-03-07,Bilaspur,Common,2153
2022-03-08,Bilaspur,Common,2141
2022-03-09,Bilaspur,Common,2131
2022-03-10,Bilaspur,Common,2164
2022-03-11,Bilaspur,Common,2153
2022-03-12,Bilaspur,Common,2130
2022-03-13,Bilaspur,Common,2122
2022-03-14,Bilaspur,Common,2117
2022-03-15,Bilaspur,Common,2104
2022-03-16,Bilaspur,Common,2105
2022-03-17,Bilaspur,Common,2093
2022-03-18,Bilaspur,Common,2104
2022-03-19,Bilaspur,Common,2132
2022-03-20,Bilaspur,Common,2164
2022-03-21,Bilaspur,Common,2166
2022-03-22,Bilaspur,Common,2177
2022-03-23,Bilaspur,Common,2187
2022-03-24,Bilaspur,Common,2161
2022-03-25,Bilaspur,Common,2169
2022-03-26,Bilaspur,Common,2168
2022-03-27,Bilaspur,Common,2151
2022-03-28,Bilaspur,Common,2153
2022-03-29,Bilaspur,Common,2138
2022-03-30,Bilaspur,Common,2136
2022-03-31,Bilaspur,Common,2153
2022-04-01,Bilaspur,Common,2149
2022-04-02,Bilaspur,Common,2145
2022-04-03,Bilaspur,Common,2142
2022-04-04,Bilaspur,Common,2134
2022-04-05,Bilaspur,Common,2138
2022-04-06,Bilaspur,Common,2130
2022-04-07,Bilaspur,Common,2134
2022-04-08,Bilaspur,Common,2144
2022-04-09,Bilaspur,Common,2160
2022-04-10,Bilaspur,Common,2163
2022-04-11,Bilaspur,Common,2162
2022-04-12,Bilaspur,Common,2159
2022-04-13,Bilaspur,Common,2175
2022-04-14,Bilaspur,Common,2180
2022-04-15,Bilaspur,Common,2157
2022-04-16,Bilaspur,Common,2171
2022-04-17,Bilaspur,Common,2172
2022-04-18,Bilaspur,Common,2187
2022-04-19,Bilaspur,Common,2181
2022-04-20,Bilaspur,Common,2166
2022-04-21,Bilaspur,Common,2172
2022-04-22,Bilaspur,Common,2151
2022-04-23,Bilaspur,Common,2149
2022-04-24,Bilaspur,Common,2153
2022-04-25,Bilaspur,Common,2151
2022-04-26,Bilaspur,Common,2144
2022-04-27,Bilaspur,Common,2177
2022-04-28,Bilaspur,Common,2169
2022-04-29,Bilaspur,Common,2178
2022-04-30,Bilaspur,Common,2186
2022-05-01,Bilaspur,Common,2192
2022-05-02,Bilaspur,Common,2189
2022-05-03,Bilaspur,Common,2185
2022-05-04,Bilaspur,Common,2182
2022-05-05,Bilaspur,Common,2147
2022-05-06,Bilaspur,Common,2126
2022-05-07,Bilaspur,Common,2114
2022-05-08,Bilaspur,Common,2109
2022-05-09,Bilaspur,Common,2067
2022-05-10,Bilaspur,Common,2076
2022-05-11,Bilaspur,Common,2062
2022-05-12,Bilaspur,Common,2030
2022-05-13,Bilaspur,Common,2044
2022-05-14,Bilaspur,Common,2042
2022-05-15,Bilaspur,Common,2051
2022-05-16,Bilaspur,Common,2052
2022-05-17,Bilaspur,Common,2048
2022-05-18,Bilaspur,Common,2081
2022-05-19,Bilaspur,Common,2042
2022-05-20,Bilaspur,Common,2046
2022-05-21,Bilaspur,Common,2053
2022-05-22,Bilaspur,Common,2034
2022-05-23,Bilaspur,Common,2017
2022-05-24,Bilaspur,Common,1995
2022-05-25,Bilaspur,Common,1996
2022-05-26,Bilaspur,Common,2001
2022-05-27,Bilaspur,Common,2005
2022-05-28,Bilaspur,Common,2015
2022-05-29,Bilaspur,Common,2020
2022-05-30,Bilaspur,Common,2025
2022-05-31,Bilaspur,Common,2026
2022-06-01,Bilaspur,Common,2009
2022-06-02,Bilaspur,Common,2016
2022-06-03,Bilaspur,Common,2011
2022-06-04,Bilaspur,Common,2021
2022-06-05,Bilaspur,Common,2023
2022-06-06,Bilaspur,Common,2038
2022-06-07,Bilaspur,Common,2060
2022-06-08,Bilaspur,Common,2059
2022-06-09,Bilaspur,Common,2063
2022-06-10,Bilaspur,Common,2057
2022-06-11,Bilaspur,Common,2055
2022-06-12,Bilaspur,Common,2043
2022-06-13,Bilaspur,Common,2049
2022-06-14,Bilaspur,Common,2031
2022-06-15,Bilaspur,Common,2039
2022-06-16,Bilaspur,Common,2059
2022-06-17,Bilaspur,Common,2054
2022-06-18,Bilaspur,Common,2067
2022-06-19,Bilaspur,Common,2064
2022-06-20,Bilaspur,Common,2084
2022-06-21,Bilaspur,Common,2095
2022-06-22,Bilaspur,Common,2085
2022-06-23,Bilaspur,Common,2055
2022-06-24,Bilaspur,Common,2064
2022-06-25,Bilaspur,Common,2061
2022-06-26,Bilaspur,Common,2059
2022-06-27,Bilaspur,Common,2040
2022-06-28,Bilaspur,Common,2076
2022-06-29,Bilaspur,Common,2100
2022-06-30,Bilaspur,Common,2103
2022-07-01,Bilaspur,Common,2112
2022-07-02,Bilaspur,Common,2124
2022-07-03,Bilaspur,Common,2123
2022-07-04,Bilaspur,Common,2126
2022-07-05,Bilaspur,Common,2139
2022-07-06,Bilaspur,Common,2116
2022-07-07,Bilaspur,Common,2111
2022-07-08,Bilaspur,Common,2063
2022-07-09,Bilaspur,Common,2074
2022-07-10,Bilaspur,Common,2073
2022-07-11,Bilaspur,Common,2074
2022-07-12,Bilaspur,Common,2064
2022-07-13,Bilaspur,Common,2051
2022-07-14,Bilaspur,Common,2069
2022-07-15,Bilaspur,Common,2081
2022-07-16,Bilaspur,Common,2059
2022-07-17,Bilaspur,Common,2074
2022-07-18,Bilaspur,Common,2075
2022-07-19,Bilaspur,Common,2098
2022-07-20,Bilaspur,Common,2114
2022-07-21,Bilaspur,Common,2133
2022-07-22,Bilaspur,Common,2104
2022-07-23,Bilaspur,Common,2109
2022-07-24,Bilaspur,Common,2090
2022-07-25,Bilaspur,Common,2114
2022-07-26,Bilaspur,Common,2134
2022-07-27,Bilaspur,Common,2146
2022-07-28,Bilaspur,Common,2143
2022-07-29,Bilaspur,Common,2177
2022-07-30,Bilaspur,Common,2173
2022-07-31,Bilaspur,Common,2166
2022-08-01,Bilaspur,Common,2189
2022-08-02,Bilaspur,Common,2206
2022-08-03,Bilaspur,Common,2199
2022-08-04,Bilaspur,Common,2217
2022-08-05,Bilaspur,Common,2206
2022-08-06,Bilaspur,Common,2185
2022-08-07,Bilaspur,Common,2163
2022-08-08,Bilaspur,Common,2157
2022-08-09,Bilaspur,Common,2167
2022-08-10,Bilaspur,Common,2154
2022-08-11,Bilaspur,Common,2162
2022-08-12,Bilaspur,Common,2133
2022-08-13,Bilaspur,Common,2162
2022-08-14,Bilaspur,Common,2180
2022-08-15,Bilaspur,Common,2185
2022-08-16,Bilaspur,Common,2195
2022-08-17,Bilaspur,Common,2188
2022-08-18,Bilaspur,Common,2181
2022-08-19,Bilaspur,Common,2173
2022-08-20,Bilaspur,Common,2156
2022-08-21,Bilaspur,Common,2139
2022-08-22,Bilaspur,Common,2135
2022-08-23,Bilaspur,Common,2136
2022-08-24,Bilaspur,Common,2150
2022-08-25,Bilaspur,Common,2137
2022-08-26,Bilaspur,Common,2124
2022-08-27,Bilaspur,Common,2110
2022-08-28,Bilaspur,Common,2125
2022-08-29,Bilaspur,Common,2122
2022-08-30,Bilaspur,Common,2137
2022-08-31,Bilaspur,Common,2141
2022-09-01,Bilaspur,Common,2134
2022-09-02,Bilaspur,Common,2139
2022-09-03,Bilaspur,Common,2153
2022-09-04,Bilaspur,Common,2150
2022-09-05,Bilaspur,Common,2133
2022-09-06,Bilaspur,Common,2134
2022-09-07,Bilaspur,Common,2133
2022-09-08,Bilaspur,Common,2123
2022-09-09,Bilaspur,Common,2101
2022-09-10,Bilaspur,Common,2131
2022-09-11,Bilaspur,Common,2128
2022-09-12,Bilaspur,Common,2127
2022-09-13,Bilaspur,Common,2125
2022-09-14,Bilaspur,Common,2143
2022-09-15,Bilaspur,Common,2161
2022-09-16,Bilaspur,Common,2171
2022-09-17,Bilaspur,Common,2166
2022-09-18,Bilaspur,Common,2182
2022-09-19,Bilaspur,Common,2223
2022-09-20,Bilaspur,Common,2204
2022-09-21,Bilaspur,Common,2198
2022-09-22,Bilaspur,Common,2200
2022-09-23,Bilaspur,Common,2204
2022-09-24,Bilaspur,Common,2196
2022-09-25,Bilaspur,Common,2218
2022-09-26,Bilaspur,Common,2226
2022-09-27,Bilaspur,Common,2218
2022-09-28,Bilaspur,Common,2241
2022-09-29,Bilaspur,Common,2229
2022-09-30,Bilaspur,Common,2187
2022-10-01,Bilaspur,Common,2188
2022-10-02,Bilaspur,Common,2172
2022-10-03,Bilaspur,Common,2182
2022-10-04,Bilaspur,Common,2156
2022-10-05,Bilaspur,Common,2153
2022-10-06,Bilaspur,Common,2179
2022-10-07,Bilaspur,Common,2150
2022-10-08,Bilaspur,Common,2165
2022-10-09,Bilaspur,Common,2197
2022-10-10,Bilaspur,Common,2199
2022-10-11,Bilaspur,Common,2187
2022-10-12,Bilaspur,Common,2213
2022-10-13,Bilaspur,Common,2217
2022-10-14,Bilaspur,Common,2247
2022-10-15,Bilaspur,Common,2229
2022-10-16,Bilaspur,Common,2235
2022-10-17,Bilaspur,Common,2266
2022-10-18,Bilaspur,Common,2264
2022-10-19,Bilaspur,Common,2264
2022-10-20,Bilaspur,Common,2279
2022-10-21,Bilaspur,Common,2292
2022-10-22,Bilaspur,Common,2281
2022-10-23,Bilaspur,Common,2254
2022-10-24,Bilaspur,Common,2225
2022-10-25,Bilaspur,Common,2246
2022-10-26,Bilaspur,Common,2281
2022-10-27,Bilaspur,Common,2280
2022-10-28,Bilaspur,Common,2279
2022-10-29,Bilaspur,Common,2268
2022-10-30,Bilaspur,Common,2290
2022-10-31,Bilaspur,Common,2263
2022-11-01,Bilaspur,Common,2295
2022-11-02,Bilaspur,Common,2276
2022-11-03,Bilaspur,Common,2253
2022-11-04,Bilaspur,Common,2279
2022-11-05,Bilaspur,Common,2271
2022-11-06,Bilaspur,Common,2256
2022-11-07,Bilaspur,Common,2254
2022-11-08,Bilaspur,Common,2269
2022-11-09,Bilaspur,Common,2275
2022-11-10,Bilaspur,Common,2261
2022-11-11,Bilaspur,Common,2259
2022-11-12,Bilaspur,Common,2267
2022-11-13,Bilaspur,Common,2243
2022-11-14,Bilaspur,Common,2256
2022-11-15,Bilaspur,Common,2232
2022-11-16,Bilaspur,Common,2235
2022-11-17,Bilaspur,Common,2279
2022-11-18,Bilaspur,Common,2266
2022-11-19,Bilaspur,Common,2284
2022-11-20,Bilaspur,Common,2267
2022-11-21,Bilaspur,Common,2273
2022-11-22,Bilaspur,Common,2256
2022-11-23,Bilaspur,Common,2271
2022-11-24,Bilaspur,Common,2243
2022-11-25,Bilaspur,Common,2233
2022-11-26,Bilaspur,Common,2215
2022-11-27,Bilaspur,Common,2237
2022-11-28,Bilaspur,Common,2239
2022-11-29,Bilaspur,Common,2228
2022-11-30,Bilaspur,Common,2231
2022-12-01,Bilaspur,Common,2246
2022-12-02,Bilaspur,Common,2279
2022-12-03,Bilaspur,Common,2274
2022-12-04,Bilaspur,Common,2262
2022-12-05,Bilaspur,Common,2262
2022-12-06,Bilaspur,Common,2283
2022-12-07,Bilaspur,Common,2286
2022-12-08,Bilaspur,Common,2303
2022-12-09,Bilaspur,Common,2295
2022-12-10,Bilaspur,Common,2283
2022-12-11,Bilaspur,Common,2271
2022-12-12,Bilaspur,Common,2252
2022-12-13,Bilaspur,Common,2265
2022-12-14,Bilaspur,Common,2268
2022-12-15,Bilaspur,Common,2261
2022-12-16,Bilaspur,Common,2292
2022-12-17,Bilaspur,Common,2292
2022-12-18,Bilaspur,Common,2294
2022-12-19,Bilaspur,Common,2287
2022-12-20,Bilaspur,Common,2284
2022-12-21,Bilaspur,Common,2292
2022-12-22,Bilaspur,Common,2306
2022-12-23,Bilaspur,Common,2332
2022-12-24,Bilaspur,Common,2316
2022-12-25,Bilaspur,Common,2316
2022-12-26,Bilaspur,Common,2311
2022-12-27,Bilaspur,Common,2289
2022-12-28,Bilaspur,Common,2278
2022-12-29,Bilaspur,Common,2262
2022-12-30,Bilaspur,Common,2266
2022-12-31,Bilaspur,Common,2289
2023-01-01,Bilaspur,Common,2254
2023-01-02,Bilaspur,Common,2256
2023-01-03,Bilaspur,Common,2262
2023-01-04,Bilaspur,Common,2221
2023-01-05,Bilaspur,Common,2225
2023-01-06,Bilaspur,Common,2256
2023-01-07,Bilaspur,Common,2284
2023-01-08,Bilaspur,Common,2262
2023-01-09,Bilaspur,Common,2248
2023-01-10,Bilaspur,Common,2228
2023-01-11,Bilaspur,Common,2248
2023-01-12,Bilaspur,Common,2244
2023-01-13,Bilaspur,Common,2256
2023-01-14,Bilaspur,Common,2242
2023-01-15,Bilaspur,Common,2268
2023-01-16,Bilaspur,Common,2254
2023-01-17,Bilaspur,Common,2256
2023-01-18,Bilaspur,Common,2258
2023-01-19,Bilaspur,Common,2256
2023-01-20,Bilaspur,Common,2259
2023-01-21,Bilaspur,Common,2257
2023-01-22,Bilaspur,Common,2222
2023-01-23,Bilaspur,Common,2231
2023-01-24,Bilaspur,Common,2257
2023-01-25,Bilaspur,Common,2255
2023-01-26,Bilaspur,Common,2247
2023-01-27,Bilaspur,Common,2264
2023-01-28,Bilaspur,Common,2233
2023-01-29,Bilaspur,Common,2224
2023-01-30,Bilaspur,Common,2224
2023-01-31,Bilaspur,Common,2234
2023-02-01,Bilaspur,Common,2219
2023-02-02,Bilaspur,Common,2220
2023-02-03,Bilaspur,Common,2202
2023-02-04,Bilaspur,Common,2227
2023-02-05,Bilaspur,Common,2262
2023-02-06,Bilaspur,Common,2274
2023-02-07,Bilaspur,Common,2284
2023-02-08,Bilaspur,Common,2269
2023-02-09,Bilaspur,Common,2253
2023-02-10,Bilaspur,Common,2238
2023-02-11,Bilaspur,Common,2236
2023-02-12,Bilaspur,Common,2231
2023-02-13,Bilaspur,Common,2242
2023-02-14,Bilaspur,Common,2233
2023-02-15,Bilaspur,Common,2226
2023-02-16,Bilaspur,Common,2222
2023-02-17,Bilaspur,Common,2213
2023-02-18,Bilaspur,Common,2235
2023-02-19,Bilaspur,Common,2252
2023-02-20,Bilaspur,Common,2250
2023-02-21,Bilaspur,Common,2262
2023-02-22,Bilaspur,Common,2276
2023-02-23,Bilaspur,Common,2272
2023-02-24,Bilaspur,Common,2244
2023-02-25,Bilaspur,Common,2259
2023-02-26,Bilaspur,Common,2244
2023-02-27,Bilaspur,Common,2236
2023-02-28,Bilaspur,Common,2216
2023-03-01,Bilaspur,Common,2219
2023-03-02,Bilaspur,Common,2238
2023-03-03,Bilaspur,Common,2271
2023-03-04,Bilaspur,Common,2243
2023-03-05,Bilaspur,Common,2236
2023-03-06,Bilaspur,Common,2264
2023-03-07,Bilaspur,Common,2259
2023-03-08,Bilaspur,Common,2283
2023-03-09,Bilaspur,Common,2250
2023-03-10,Bilaspur,Common,2242
2023-03-11,Bilaspur,Common,2253
2023-03-12,Bilaspur,Common,2273
2023-03-13,Bilaspur,Common,2250
2023-03-14,Bilaspur,Common,2244
2023-03-15,Bilaspur,Common,2231
2023-03-16,Bilaspur,Common,2227
2023-03-17,Bilaspur,Common,2215
2023-03-18,Bilaspur,Common,2220
2023-03-19,Bilaspur,Common,2212
2023-03-20,Bilaspur,Common,2205
2023-03-21,Bilaspur,Common,2196
2023-03-22,Bilaspur,Common,2184
2023-03-23,Bilaspur,Common,2212
2023-03-24,Bilaspur,Common,2217
2023-03-25,Bilaspur,Common,2202
2023-03-26,Bilaspur,Common,2196
2023-03-27,Bilaspur,Common,2180
2023-03-28,Bilaspur,Common,2185
2023-03-29,Bilaspur,Common,2169
2023-03-30,Bilaspur,Common,2158
2023-03-31,Bilaspur,Common,2173
2023-04-01,Bilaspur,Common,2163
2023-04-02,Bilaspur,Common,2156
2023-04-03,Bilaspur,Common,2146
2023-04-04,Bilaspur,Common,2150
2023-04-05,Bilaspur,Common,2151
2023-04-06,Bilaspur,Common,2176
2023-04-07,Bilaspur,Common,2191
2023-04-08,Bilaspur,Common,2180
2023-04-09,Bilaspur,Common,2177
2023-04-10,Bilaspur,Common,2156
2023-04-11,Bilaspur,Common,2141
2023-04-12,Bilaspur,Common,2160
2023-04-13,Bilaspur,Common,2137
2023-04-14,Bilaspur,Common,2158
2023-04-15,Bilaspur,Common,2156
2023-04-16,Bilaspur,Common,2161
2023-04-17,Bilaspur,Common,2164
2023-04-18,Bilaspur,Common,2146
2023-04-19,Bilaspur,Common,2143
2023-04-20,Bilaspur,Common,2163
2023-04-21,Bilaspur,Common,2156
2023-04-22,Bilaspur,Common,2151
2023-04-23,Bilaspur,Common,2179
2023-04-24,Bilaspur,Common,2155
2023-04-25,Bilaspur,Common,2159
2023-04-26,Bilaspur,Common,2162
2023-04-27,Bilaspur,Common,2186
2023-04-28,Bilaspur,Common,2214
2023-04-29,Bilaspur,Common,2195
2023-04-30,Bilaspur,Common,2198
2023-05-01,Bilaspur,Common,2235
2023-05-02,Bilaspur,Common,2222
2023-05-03,Bilaspur,Common,2197
2023-05-04,Bilaspur,Common,2180
2023-05-05,Bilaspur,Common,2192
2023-05-06,Bilaspur,Common,2189
2023-05-07,Bilaspur,Common,2167
2023-05-08,Bilaspur,Common,2194
2023-05-09,Bilaspur,Common,2189
2023-05-10,Bilaspur,Common,2191
2023-05-11,Bilaspur,Common,2201
2023-05-12,Bilaspur,Common,2208
2023-05-13,Bilaspur,Common,2188
2023-05-14,Bilaspur,Common,2184
2023-05-15,Bilaspur,Common,2174
2023-05-16,Bilaspur,Common,2198
2023-05-17,Bilaspur,Common,2195
2023-05-18,Bilaspur,Common,2199
2023-05-19,Bilaspur,Common,2180
2023-05-20,Bilaspur,Common,2148
2023-05-21,Bilaspur,Common,2139
2023-05-22,Bilaspur,Common,2179
2023-05-23,Bilaspur,Common,2166
2023-05-24,Bilaspur,Common,2160
2023-05-25,Bilaspur,Common,2161
2023-05-26,Bilaspur,Common,2177
2023-05-27,Bilaspur,Common,2169
2023-05-28,Bilaspur,Common,2170
2023-05-29,Bilaspur,Common,2183
2023-05-30,Bilaspur,Common,2200
2023-05-31,Bilaspur,Common,2198
2023-06-01,Bilaspur,Common,2175
2023-06-02,Bilaspur,Common,2184
2023-06-03,Bilaspur,Common,2174
2023-06-04,Bilaspur,Common,2177
2023-06-05,Bilaspur,Common,2176
2023-06-06,Bilaspur,Common,2169
2023-06-07,Bilaspur,Common,2176
2023-06-08,Bilaspur,Common,2154
2023-06-09,Bilaspur,Common,2125
2023-06-10,Bilaspur,Common,2141
2023-06-11,Bilaspur,Common,2115
2023-06-12,Bilaspur,Common,2124
2023-06-13,Bilaspur,Common,2125
2023-06-14,Bilaspur,Common,2131
2023-06-15,Bilaspur,Common,2105
2023-06-16,Bilaspur,Common,2096
2023-06-17,Bilaspur,Common,2115
2023-06-18,Bilaspur,Common,2129
2023-06-19,Bilaspur,Common,2121
2023-06-20,Bilaspur,Common,2141
2023-06-21,Bilaspur,Common,2164
2023-06-22,Bilaspur,Common,2181
2023-06-23,Bilaspur,Common,2205
2023-06-24,Bilaspur,Common,2206
2023-06-25,Bilaspur,Common,2192
2023-06-26,Bilaspur,Common,2194
2023-06-27,Bilaspur,Common,2179
2023-06-28,Bilaspur,Common,2197
2023-06-29,Bilaspur,Common,2197
2023-06-30,Bilaspur,Common,2200
2023-07-01,Bilaspur,Common,2196
2023-07-02,Bilaspur,Common,2187
2023-07-03,Bilaspur,Common,2171
2023-07-04,Bilaspur,Common,2197
2023-07-05,Bilaspur,Common,2188
2023-07-06,Bilaspur,Common,2194
2023-07-07,Bilaspur,Common,2170
2023-07-08,Bilaspur,Common,2162
2023-07-09,Bilaspur,Common,2164
2023-07-10,Bilaspur,Common,2187
2023-07-11,Bilaspur,Common,2216
2023-07-12,Bilaspur,Common,2208
2023-07-13,Bilaspur,Common,2187
2023-07-14,Bilaspur,Common,2161
2023-07-15,Bilaspur,Common,2147
2023-07-16,Bilaspur,Common,2128
2023-07-17,Bilaspur,Common,2109
2023-07-18,Bilaspur,Common,2104
2023-07-19,Bilaspur,Common,2102
2023-07-20,Bilaspur,Common,2120
2023-07-21,Bilaspur,Common,2102
2023-07-22,Bilaspur,Common,2104
2023-07-23,Bilaspur,Common,2093
2023-07-24,Bilaspur,Common,2091
2023-07-25,Bilaspur,Common,2086
2023-07-26,Bilaspur,Common,2084
2023-07-27,Bilaspur,Common,2077
2023-07-28,Bilaspur,Common,2063
2023-07-29,Bilaspur,Common,2075
2023-07-30,Bilaspur,Common,2069
2023-07-31,Bilaspur,Common,2076
2023-08-01,Bilaspur,Common,2093
2023-08-02,Bilaspur,Common,2089
2023-08-03,Bilaspur,Common,2097
2023-08-04,Bilaspur,Common,2122
2023-08-05,Bilaspur,Common,2108
2023-08-06,Bilaspur,Common,2126
2023-08-07,Bilaspur,Common,2129
2023-08-08,Bilaspur,Common,2135
2023-08-09,Bilaspur,Common,2131
2023-08-10,Bilaspur,Common,2130
2023-08-11,Bilaspur,Common,2141
2023-08-12,Bilaspur,Common,2125
2023-08-13,Bilaspur,Common,2144
2023-08-14,Bilaspur,Common,2168
2023-08-15,Bilaspur,Common,2161
2023-08-16,Bilaspur,Common,2196
2023-08-17,Bilaspur,Common,2193
2023-08-18,Bilaspur,Common,2206
2023-08-19,Bilaspur,Common,2182
2023-08-20,Bilaspur,Common,2180
2023-08-21,Bilaspur,Common,2172
2023-08-22,Bilaspur,Common,2198
2023-08-23,Bilaspur,Common,2201
2023-08-24,Bilaspur,Common,2198
2023-08-25,Bilaspur,Common,2176
2023-08-26,Bilaspur,Common,2157
2023-08-27,Bilaspur,Common,2176
2023-08-28,Bilaspur,Common,2174
2023-08-29,Bilaspur,Common,2174
2023-08-30,Bilaspur,Common,2180
2023-08-31,Bilaspur,Common,2181
2023-09-01,Bilaspur,Common,2177
2023-09-02,Bilaspur,Common,2156
2023-09-03,Bilaspur,Common,2164
2023-09-04,Bilaspur,Common,2189
2023-09-05,Bilaspur,Common,2175
2023-09-06,Bilaspur,Common,2144
2023-09-07,Bilaspur,Common,2124
2023-09-08,Bilaspur,Common,2098
2023-09-09,Bilaspur,Common,2099
2023-09-10,Bilaspur,Common,2103
2023-09-11,Bilaspur,Common,2108
2023-09-12,Bilaspur,Common,2130
2023-09-13,Bilaspur,Common,2127
2023-09-14,Bilaspur,Common,2156
2023-09-15,Bilaspur,Common,2189
2023-09-16,Bilaspur,Common,2207
2023-09-17,Bilaspur,Common,2201
2023-09-18,Bilaspur,Common,2191
2023-09-19,Bilaspur,Common,2196
2023-09-20,Bilaspur,Common,2208
2023-09-21,Bilaspur,Common,2195
2023-09-22,Bilaspur,Common,2220
2023-09-23,Bilaspur,Common,2224
2023-09-24,Bilaspur,Common,2218
2023-09-25,Bilaspur,Common,2220
2023-09-26,Bilaspur,Common,2228
2023-09-27,Bilaspur,Common,2265
2023-09-28,Bilaspur,Common,2261
2023-09-29,Bilaspur,Common,2231
2023-09-30,Bilaspur,Common,2236
2023-10-01,Bilaspur,Common,2255
2023-10-02,Bilaspur,Common,2256
2023-10-03,Bilaspur,Common,2264
2023-10-04,Bilaspur,Common,2296
2023-10-05,Bilaspur,Common,2279
2023-10-06,Bilaspur,Common,2250
2023-10-07,Bilaspur,Common,2251
2023-10-08,Bilaspur,Common,2239
2023-10-09,Bilaspur,Common,2278
2023-10-10,Bilaspur,Common,2257
2023-10-11,Bilaspur,Common,2231
2023-10-12,Bilaspur,Common,2238
2023-10-13,Bilaspur,Common,2233
2023-10-14,Bilaspur,Common,2252
2023-10-15,Bilaspur,Common,2283
2023-10-16,Bilaspur,Common,2277
2023-10-17,Bilaspur,Common,2286
2023-10-18,Bilaspur,Common,2289
2023-10-19,Bilaspur,Common,2296
2023-10-20,Bilaspur,Common,2281
2023-10-21,Bilaspur,Common,2273
2023-10-22,Bilaspur,Common,2292
2023-10-23,Bilaspur,Common,2327
2023-10-24,Bilaspur,Common,2357
2023-10-25,Bilaspur,Common,2357
2023-10-26,Bilaspur,Common,2350
2023-10-27,Bilaspur,Common,2343
2023-10-28,Bilaspur,Common,2342
2023-10-29,Bilaspur,Common,2340
2023-10-30,Bilaspur,Common,2343
2023-10-31,Bilaspur,Common,2357
2023-11-01,Bilaspur,Common,2345
2023-11-02,Bilaspur,Common,2380
2023-11-03,Bilaspur,Common,2384
2023-11-04,Bilaspur,Common,2399
2023-11-05,Bilaspur,Common,2413
2023-11-06,Bilaspur,Common,2388
2023-11-07,Bilaspur,Common,2397
2023-11-08,Bilaspur,Common,2395
2023-11-09,Bilaspur,Common,2396
2023-11-10,Bilaspur,Common,2415
2023-11-11,Bilaspur,Common,2411
2023-11-12,Bilaspur,Common,2421
2023-11-13,Bilaspur,Common,2416
2023-11-14,Bilaspur,Common,2433
2023-11-15,Bilaspur,Common,2456
2023-11-16,Bilaspur,Common,2446
2023-11-17,Bilaspur,Common,2453
2023-11-18,Bilaspur,Common,2463
2023-11-19,Bilaspur,Common,2467
2023-11-20,Bilaspur,Common,2443
2023-11-21,Bilaspur,Common,2439
2023-11-22,Bilaspur,Common,2411
2023-11-23,Bilaspur,Common,2406
2023-11-24,Bilaspur,Common,2424
2023-11-25,Bilaspur,Common,2405
2023-11-26,Bilaspur,Common,2412
2023-11-27,Bilaspur,Common,2389
2023-11-28,Bilaspur,Common,2416
2023-11-29,Bilaspur,Common,2410
2023-11-30,Bilaspur,Common,2418
2023-12-01,Bilaspur,Common,2433
2023-12-02,Bilaspur,Common,2437
2023-12-03,Bilaspur,Common,2402
2023-12-04,Bilaspur,Common,2411
2023-12-05,Bilaspur,Common,2407
2023-12-06,Bilaspur,Common,2415
2023-12-07,Bilaspur,Common,2433
2023-12-08,Bilaspur,Common,2418
2023-12-09,Bilaspur,Common,2418
2023-12-10,Bilaspur,Common,2386
2023-12-11,Bilaspur,Common,2373
2023-12-12,Bilaspur,Common,2369
2023-12-13,Bilaspur,Common,2370
2023-12-14,Bilaspur,Common,2359
2023-12-15,Bilaspur,Common,2339
2023-12-16,Bilaspur,Common,2370
2023-12-17,Bilaspur,Common,2370
2023-12-18,Bilaspur,Common,2394
2023-12-19,Bilaspur,Common,2401
2023-12-20,Bilaspur,Common,2392
2023-12-21,Bilaspur,Common,2397
2023-12-22,Bilaspur,Common,2403
2023-12-23,Bilaspur,Common,2392
2023-12-24,Bilaspur,Common,2405
2023-12-25,Bilaspur,Common,2405
2023-12-26,Bilaspur,Common,2386
2023-12-27,Bilaspur,Common,2383
2023-12-28,Bilaspur,Common,2365
2023-12-29,Bilaspur,Common,2335
2023-12-30,Bilaspur,Common,2340
2023-12-31,Bilaspur,Common,2339
2024-01-01,Bilaspur,Common,2308
2024-01-02,Bilaspur,Common,2308
2024-01-03,Bilaspur,Common,2315
2024-01-04,Bilaspur,Common,2319
2024-01-05,Bilaspur,Common,2313
2024-01-06,Bilaspur,Common,2290
2024-01-07,Bilaspur,Common,2307
2024-01-08,Bilaspur,Common,2290
2024-01-09,Bilaspur,Common,2308
2024-01-10,Bilaspur,Common,2310
2024-01-11,Bilaspur,Common,2318
2024-01-12,Bilaspur,Common,2302
2024-01-13,Bilaspur,Common,2289
2024-01-14,Bilaspur,Common,2287
2024-01-15,Bilaspur,Common,2283
2024-01-16,Bilaspur,Common,2320
2024-01-17,Bilaspur,Common,2308
2024-01-18,Bilaspur,Common,2295
2024-01-19,Bilaspur,Common,2290
2024-01-20,Bilaspur,Common,2303
2024-01-21,Bilaspur,Common,2279
2024-01-22,Bilaspur,Common,2265
2024-01-23,Bilaspur,Common,2265
2024-01-24,Bilaspur,Common,2251
2024-01-25,Bilaspur,Common,2231
